speaker,item,start,label,duration,tp,f0
PL10,sumo,61.02541776,V1,0.0846,61.06769738,268.1098
PL10,popa,64.18132774,V1,0.0769,64.21976825,250.8558
PL10,rzepa,67.109977,V1,0.1101,67.16503889,189.8324
PL10,nowotw€r,70.109977,V1,0.07,70.144966,230.3641
PL10,papaja,73.34608794,V1,0.0589,73.375559,203.169
PL10,drzewo,76.56321543,V1,0.1089,76.61767282,211.8386
PL10,bywa,79.729977,V1,0.114,79.78697459,254.1089
PL10,kumaty,82.599955,V1,0.05,82.624966,252.4948
PL10,mimo,85.759955,V1,0.11,85.814966,229.9779
PL10,drzeworyt,88.94639847,V1,0.0833,88.98804236,222.9213
PL10,cumowac,92.099955,V1,0.05,92.124966,266.7606
PL10,rzepaku,95.58931235,V1,0.0782,95.62839353,239.4571
PL10,papa,98.97004639,V1,0.0961,99.01809703,300.148
PL10,zywotnie,102.049977,V1,0.08,102.089977,249.116
PL10,kuma,105.3654451,V1,0.0745,105.4027,277.9714
PL10,bywalec,108.48,V1,0.08,108.52,237.779
PL10,zima,111.929977,V1,0.07,111.964966,225.8377
PL10,popada,115.1297956,V1,0.0692,115.164392,283.3519
PL10,mimoza,118.379955,V1,0.08,118.4199775,222.6123
PL10,zimami,121.64,V1,0.08,121.68,227.8872
PL10,babo,124.8,V1,0.12,124.86,214.3711
PL10,babochlop,127.9,V1,0.07,127.9349885,202.154
PL10,nowo,131.079955,V1,0.13,131.144966,206.5063
PL10,zywo,134.02,V1,0.1,134.07,230.2381
PL10,sumo,137.049977,V1,0.11,137.104966,261.3406
PL10,popa,140.02,V1,0.1173,140.0786576,249.8816
PL10,rzepa,143.089977,V1,0.1059,143.1429233,232.7563
PL10,nowotw€r,146.149977,V1,0.08,146.189977,247.1661
PL10,papaja,149.8623583,V1,0.05,149.8873446,233.4936
PL10,drzewo,153.0999917,V1,0.1153,153.1576525,190.1866
PL10,bywa,156.059955,V1,0.07,156.094966,232.6684
PL10,kumaty,158.249977,V1,0.03,158.264966,234.0131
PL10,mimo,161.209977,V1,0.09,161.254966,203.1034
PL10,drzeworyt,163.9173425,V1,0.0577,163.9461728,192.0052
PL10,cumowac,166.729977,V1,0.04,166.749977,212.4519
PL10,rzepaku,169.659955,V1,0.0439,169.6819091,194.0374
PL10,papa,172.389977,V1,0.089,172.4344828,206.6276
PL10,zywotnie,175.019955,V1,0.06,175.0499775,210.2856
PL10,kuma,178.119955,V1,0.06,178.1499775,234.1371
PL10,bywalec,181.109977,V1,0.05,181.134966,180.4989
PL10,zima,183.829977,V1,0.08,183.869977,193.9926
PL10,popada,186.499955,V1,0.0562,186.528065,197.6757
PL10,mimoza,189.009977,V1,0.07,189.044966,203.5247
PL10,zimami,191.9548296,V1,0.1052,192.0074148,189.6054
PL10,babo,194.669977,V1,0.11,194.724966,183.3938
PL10,babochlop,197.319955,V1,0.05,197.344966,192.5291
PL10,nowo,200.329977,V1,0.06,200.359977,193.6551
PL10,zywo,203.149977,V1,0.06,203.179977,219.275
PL10,sumo,205.669977,V1,0.07,205.704966,228.7725
PL10,popa,208.4685142,V1,0.0615,208.4992666,197.2267
PL10,rzepa,211.129977,V1,0.0753,211.1676289,188.8992
PL10,nowotw€r,213.449977,V1,0.03,213.464966,205.633
PL10,papaja,215.829977,V1,0.0618,215.8608596,197.1975
PL10,drzewo,218.3918567,V1,0.0628,218.4232498,186.1535
PL10,bywa,220.5674786,V1,0.0625,220.5987278,199.9045
PL10,kumaty,222.969977,V1,0.03,222.984966,222.7247
PL10,mimo,225.529932,V1,0.08,225.5699545,196.3799
PL10,drzeworyt,228.0919936,V1,0.0397,228.1118545,197.9821
PL10,cumowac,230.74,V1,0.04,230.76,223.8427
PL10,rzepaku,233.529977,V1,0.0629,233.5614048,199.5124
PL10,papa,236.5323808,V1,0.073,236.5688993,189.0065
PL10,zywotnie,239.219955,V1,0.05,239.244966,189.8519
PL10,kuma,241.937757,V1,0.0522,241.963867,241.8272
PL10,bywalec,244.28,V1,0.06,244.31,182.9797
PL10,zima,246.989977,V1,0.06,247.019977,178.9194
PL10,popada,249.24,V1,0.0461,249.2630713,188.0515
PL10,mimoza,251.869977,V1,0.06,251.899977,187.9806
PL10,zimami,254.329977,V1,0.05,254.354966,187.5364
PL10,babo,256.679955,V1,0.09,256.724966,178.1494
PL10,babochlop,259.269977,V1,0.06,259.299977,188.6795
PL10,nowo,261.7,V1,0.06,261.73,175.2934
PL10,zywo,264.44,V1,0.06,264.47,167.4196
PL10,sumo,267.049977,V1,0.05,267.074966,213.6496
PL10,popa,269.6972329,V1,0.0551,269.7247819,178.7551
PL10,rzepa,272.369977,V1,0.0582,272.3990929,204.8793
PL10,nowotw€r,275.249977,V1,0.04,275.269977,197.1699
PL10,papaja,277.869977,V1,0.0651,277.9025035,202.077
PL10,drzewo,280.3229146,V1,0.0743,280.3600737,193.7314
PL10,bywa,282.9616284,V1,0.0583,282.9907917,207.9489
PL10,kumaty,285.369977,V1,0.03,285.384966,212.6959
PL10,mimo,287.619955,V1,0.05,287.644966,189.8702
PL10,drzeworyt,289.8305705,V1,0.0448,289.8529941,202.0323
PL10,cumowac,292.219955,V1,0.03,292.234966,209.0244
PL10,rzepaku,294.729977,V1,0.03,294.744966,213.4692
PL10,papa,297.4910994,V1,0.082,297.5321026,202.8085
PL10,zywotnie,299.749977,V1,0.03,299.764966,193.7576
PL10,kuma,302.039955,V1,0.03,302.054966,210.3771
PL10,bywalec,304.169977,V1,0.05,304.194966,204.429
PL10,zima,306.539955,V1,0.06,306.5699775,192.1598
PL10,popada,308.6158611,V1,0.0513,308.6414881,197.0896
PL10,mimoza,310.769977,V1,0.0329,310.7864274,186.7856
PL10,zimami,313.029977,V1,0.04,313.049977,199.0651
PL10,babo,315.0459515,V1,0.074,315.0829533,192.3968
PL10,babochlop,316.9,V1,0.06,316.93,203.7201
PL10,nowo,319.1007506,V1,0.0492,319.1253638,200.8223
PL10,zywo,321.039955,V1,0.05,321.064966,197.7351
PL10,sumo,323.219955,V1,0.0375,323.2387057,213.0315
PL10,popa,325.2439129,V1,0.0461,325.266945,194.6587
PL10,rzepa,327.3960609,V1,0.0859,327.4389861,203.4398
PL10,nowotw€r,329.3764805,V1,0.0513,329.4021075,206.954
PL10,papaja,331.94,V1,0.03,331.9549885,--undefined--
PL10,drzewo,334.4478982,V1,0.0615,334.4786506,186.3225
PL10,bywa,336.329977,V1,0.06,336.359977,195.41
PL10,kumaty,338.249977,V1,0.03,338.264966,197.0531
PL10,mimo,340.159955,V1,0.03,340.174966,192.9542
PL10,drzeworyt,342.3326091,V1,0.0282,342.3467039,194.5551
PL10,cumowac,344.409977,V1,0.03,344.424966,192.7365
PL10,rzepaku,346.389977,V1,0.04,346.409977,199.4237
PL10,papa,348.5074837,V1,0.0641,348.5395174,176.8083
PL10,zywotnie,350.609977,V1,0.03,350.624966,195.262
PL10,kuma,352.7596812,V1,0.0303,352.7748291,192.7954
PL10,bywalec,354.8950579,V1,0.0269,354.9085121,187.7088
PL10,zima,356.82,V1,0.05,356.8449885,207.1143
PL10,popada,358.74,V1,0.03,358.7549885,210.3582
PL10,mimoza,360.789977,V1,0.03,360.804966,191.633
PL10,zimami,362.9,V1,0.03,362.9149885,213.5022
PL10,babo,364.889977,V1,0.0959,364.9379369,187.5064
PL10,babochlop,366.8501828,V1,0.0498,366.8750689,194.0276
PL10,nowo,369.0896348,V1,0.0603,369.1198059,194.7058
PL10,zywo,371.069977,V1,0.06,371.099977,192.6367
PL10,sumo,373.1248459,V1,0.0451,373.1474114,210.1478
PL10,popa,374.9311931,V1,0.0441,374.9532241,207.0256
PL10,rzepa,377.1182962,V1,0.0649,377.1507472,201.8691
PL10,nowotw€r,379.1538705,V1,0.0649,379.1863215,187.4987
PL10,papaja,381.329977,V1,0.0583,381.3591447,191.2916
PL10,drzewo,383.5833234,V1,0.0768,383.6217287,199.6136
