speaker,item,start,label,duration,tp,f1,f2,f3
PL08,mimo,169.399955,V1,0.0800,0,394.73,2189.38,3672.91
PL08,mimo,169.399955,V1,0.0800,1,397.52,2584.88,4005.47
PL08,mimo,169.399955,V1,0.0800,2,390.83,2724.00,4005.80
PL08,mimo,169.399955,V1,0.0800,3,383.48,2684.62,4016.63
PL08,mimo,169.399955,V1,0.0800,4,377.58,2696.64,3981.31
PL08,mimo,169.399955,V1,0.0800,5,372.15,2703.32,3903.05
PL08,mimo,169.399955,V1,0.0800,6,367.67,2764.03,3934.89
PL08,mimo,169.399955,V1,0.0800,7,365.64,2767.39,3963.04
PL08,mimo,169.399955,V1,0.0800,8,362.54,2764.82,3995.70
PL08,mimo,169.399955,V1,0.0800,9,363.79,2711.24,4029.68
PL08,mimo,169.399955,V1,0.0800,10,363.89,2447.16,4151.73
PL08,zimami,194.34,V1,0.1000,0,2479.84,3238.41,4569.22
PL08,zimami,194.34,V1,0.1000,1,2872.59,3856.12,4650.01
PL08,zimami,194.34,V1,0.1000,2,289.28,2884.64,3908.43
PL08,zimami,194.34,V1,0.1000,3,367.17,3114.33,3579.70
PL08,zimami,194.34,V1,0.1000,4,375.83,2899.53,3249.06
PL08,zimami,194.34,V1,0.1000,5,374.99,2701.05,3047.96
PL08,zimami,194.34,V1,0.1000,6,378.93,2757.18,2913.20
PL08,zimami,194.34,V1,0.1000,7,389.05,2545.68,2950.98
PL08,zimami,194.34,V1,0.1000,8,443.07,2402.85,2595.60
PL08,zimami,194.34,V1,0.1000,9,465.61,2021.01,2437.12
PL08,zimami,194.34,V1,0.1000,10,459.02,1359.85,2556.01
PL08,mimoza,214.1810088276515,V1,0.0627,0,463.57,2343.81,4208.89
PL08,mimoza,214.1810088276515,V1,0.0627,1,454.06,2528.01,4239.89
PL08,mimoza,214.1810088276515,V1,0.0627,2,445.65,1834.20,3360.11
PL08,mimoza,214.1810088276515,V1,0.0627,3,441.10,1531.27,2940.45
PL08,mimoza,214.1810088276515,V1,0.0627,4,440.44,1588.51,2804.23
PL08,mimoza,214.1810088276515,V1,0.0627,5,442.81,2335.69,4088.14
PL08,mimoza,214.1810088276515,V1,0.0627,6,446.20,2678.39,4720.84
PL08,mimoza,214.1810088276515,V1,0.0627,7,451.72,2706.68,4439.27
PL08,mimoza,214.1810088276515,V1,0.0627,8,458.04,2645.24,4296.50
PL08,mimoza,214.1810088276515,V1,0.0627,9,464.15,2478.01,4315.69
PL08,mimoza,214.1810088276515,V1,0.0627,10,468.62,2391.78,4466.40
PL08,zima,236.979955,V1,0.0700,0,352.78,2700.71,3542.93
PL08,zima,236.979955,V1,0.0700,1,367.42,2607.17,3722.47
PL08,zima,236.979955,V1,0.0700,2,378.16,2610.59,3425.02
PL08,zima,236.979955,V1,0.0700,3,384.87,2719.52,2956.65
PL08,zima,236.979955,V1,0.0700,4,390.03,2663.45,4054.04
PL08,zima,236.979955,V1,0.0700,5,395.95,2537.65,3523.36
PL08,zima,236.979955,V1,0.0700,6,405.66,2515.08,3105.83
PL08,zima,236.979955,V1,0.0700,7,426.64,2300.69,2579.84
PL08,zima,236.979955,V1,0.0700,8,439.55,1491.81,2500.14
PL08,zima,236.979955,V1,0.0700,9,444.85,1675.42,3531.11
PL08,zima,236.979955,V1,0.0700,10,446.34,1883.76,2687.35
PL08,mimo,254.509977,V1,0.0800,0,472.64,2512.50,4327.20
PL08,mimo,254.509977,V1,0.0800,1,479.54,2768.87,3877.61
PL08,mimo,254.509977,V1,0.0800,2,473.36,2748.25,3923.86
PL08,mimo,254.509977,V1,0.0800,3,457.64,2787.56,3821.54
PL08,mimo,254.509977,V1,0.0800,4,444.30,2850.22,3783.71
PL08,mimo,254.509977,V1,0.0800,5,438.39,2785.30,3834.46
PL08,mimo,254.509977,V1,0.0800,6,426.88,2690.45,3934.28
PL08,mimo,254.509977,V1,0.0800,7,427.82,2637.97,4140.43
PL08,mimo,254.509977,V1,0.0800,8,426.60,2638.16,4093.55
PL08,mimo,254.509977,V1,0.0800,9,425.86,2538.43,4194.88
PL08,mimo,254.509977,V1,0.0800,10,422.79,2293.22,4624.68
PL08,zimami,274.939955,V1,0.0800,0,254.30,3015.82,3292.55
PL08,zimami,274.939955,V1,0.0800,1,329.20,2852.25,3918.62
PL08,zimami,274.939955,V1,0.0800,2,363.62,2619.96,3690.62
PL08,zimami,274.939955,V1,0.0800,3,388.97,2490.97,3292.22
PL08,zimami,274.939955,V1,0.0800,4,402.00,2490.52,3387.40
PL08,zimami,274.939955,V1,0.0800,5,416.13,2461.36,3717.17
PL08,zimami,274.939955,V1,0.0800,6,425.08,2253.52,3676.18
PL08,zimami,274.939955,V1,0.0800,7,429.47,2111.51,3452.18
PL08,zimami,274.939955,V1,0.0800,8,416.05,1794.16,2783.72
PL08,zimami,274.939955,V1,0.0800,9,369.15,2084.86,2883.82
PL08,zimami,274.939955,V1,0.0800,10,383.21,2337.05,4581.52
PL08,mimoza,295.569977,V1,0.0700,0,433.97,1580.15,2409.55
PL08,mimoza,295.569977,V1,0.0700,1,438.36,1739.09,2953.70
PL08,mimoza,295.569977,V1,0.0700,2,433.25,1542.39,3054.99
PL08,mimoza,295.569977,V1,0.0700,3,426.30,1571.99,3000.34
PL08,mimoza,295.569977,V1,0.0700,4,426.58,1600.54,2868.10
PL08,mimoza,295.569977,V1,0.0700,5,428.99,1636.32,2827.45
PL08,mimoza,295.569977,V1,0.0700,6,429.18,1687.77,2984.48
PL08,mimoza,295.569977,V1,0.0700,7,428.11,1683.18,3230.88
PL08,mimoza,295.569977,V1,0.0700,8,427.12,1562.38,3102.14
PL08,mimoza,295.569977,V1,0.0700,9,429.72,1617.77,2806.62
PL08,mimoza,295.569977,V1,0.0700,10,426.87,1851.98,2479.82
PL08,zima,320.059955,V1,0.0601,0,342.66,3046.85,3758.65
PL08,zima,320.059955,V1,0.0601,1,345.13,3029.94,3760.69
PL08,zima,320.059955,V1,0.0601,2,347.89,2992.55,3286.33
PL08,zima,320.059955,V1,0.0601,3,349.96,2985.04,3146.67
PL08,zima,320.059955,V1,0.0601,4,351.27,2828.95,3008.95
PL08,zima,320.059955,V1,0.0601,5,351.72,2558.42,2974.55
PL08,zima,320.059955,V1,0.0601,6,352.31,2529.56,2896.59
PL08,zima,320.059955,V1,0.0601,7,355.09,2453.80,2870.67
PL08,zima,320.059955,V1,0.0601,8,365.92,2234.28,2999.91
PL08,zima,320.059955,V1,0.0601,9,409.13,1973.74,2855.20
PL08,zima,320.059955,V1,0.0601,10,443.02,1877.66,2519.68
PL08,mimo,336.8008392982404,V1,0.0691,0,420.99,2146.26,2812.39
PL08,mimo,336.8008392982404,V1,0.0691,1,434.49,2557.37,3710.68
PL08,mimo,336.8008392982404,V1,0.0691,2,439.33,2971.59,3776.77
PL08,mimo,336.8008392982404,V1,0.0691,3,431.48,2975.98,3665.46
PL08,mimo,336.8008392982404,V1,0.0691,4,426.18,2751.90,3894.00
PL08,mimo,336.8008392982404,V1,0.0691,5,425.11,2736.54,3925.67
PL08,mimo,336.8008392982404,V1,0.0691,6,422.49,3012.23,3837.94
PL08,mimo,336.8008392982404,V1,0.0691,7,422.74,3102.50,4364.82
PL08,mimo,336.8008392982404,V1,0.0691,8,417.34,2954.72,5103.73
PL08,mimo,336.8008392982404,V1,0.0691,9,418.48,2508.19,5188.50
PL08,mimo,336.8008392982404,V1,0.0691,10,428.00,2335.91,5015.82
PL08,zimami,357.44,V1,0.0500,0,396.43,2744.44,3343.88
PL08,zimami,357.44,V1,0.0500,1,402.74,2551.03,3165.36
PL08,zimami,357.44,V1,0.0500,2,408.90,2551.02,3112.34
PL08,zimami,357.44,V1,0.0500,3,415.70,2446.71,3177.00
PL08,zimami,357.44,V1,0.0500,4,423.38,2301.22,3163.41
PL08,zimami,357.44,V1,0.0500,5,431.23,2215.79,2933.55
PL08,zimami,357.44,V1,0.0500,6,435.07,2170.59,2726.44
PL08,zimami,357.44,V1,0.0500,7,435.42,2075.12,2587.74
PL08,zimami,357.44,V1,0.0500,8,432.71,1921.95,2664.96
PL08,zimami,357.44,V1,0.0500,9,428.05,1859.70,2817.16
PL08,zimami,357.44,V1,0.0500,10,422.77,2018.14,2855.55
PL08,mimoza,373.879955,V1,0.0500,0,444.53,2073.25,2393.82
PL08,mimoza,373.879955,V1,0.0500,1,447.70,2189.30,2400.74
PL08,mimoza,373.879955,V1,0.0500,2,449.19,2417.76,2552.24
PL08,mimoza,373.879955,V1,0.0500,3,455.32,2630.29,3728.93
PL08,mimoza,373.879955,V1,0.0500,4,455.41,2594.40,3754.44
PL08,mimoza,373.879955,V1,0.0500,5,459.13,2561.34,3605.14
PL08,mimoza,373.879955,V1,0.0500,6,464.77,2538.66,3506.96
PL08,mimoza,373.879955,V1,0.0500,7,467.65,2436.62,3390.67
PL08,mimoza,373.879955,V1,0.0500,8,460.22,1930.39,2494.07
PL08,mimoza,373.879955,V1,0.0500,9,452.97,1964.00,2335.93
PL08,mimoza,373.879955,V1,0.0500,10,447.45,1916.32,2344.73
PL08,zima,394.66,V1,0.0600,0,324.98,2929.61,3860.95
PL08,zima,394.66,V1,0.0600,1,333.90,2998.23,3797.26
PL08,zima,394.66,V1,0.0600,2,341.66,2940.09,3637.80
PL08,zima,394.66,V1,0.0600,3,349.74,2842.37,3602.20
PL08,zima,394.66,V1,0.0600,4,359.43,2818.74,3353.46
PL08,zima,394.66,V1,0.0600,5,368.73,2659.56,3093.37
PL08,zima,394.66,V1,0.0600,6,377.76,2474.93,3018.32
PL08,zima,394.66,V1,0.0600,7,386.30,2437.53,2944.28
PL08,zima,394.66,V1,0.0600,8,392.64,2085.13,3166.21
PL08,zima,394.66,V1,0.0600,9,400.80,1905.99,3269.45
PL08,zima,394.66,V1,0.0600,10,434.83,1431.81,2516.83
PL08,mimo,409.669977,V1,0.0700,0,438.96,2181.52,3311.46
PL08,mimo,409.669977,V1,0.0700,1,510.87,2672.11,3703.44
PL08,mimo,409.669977,V1,0.0700,2,505.29,2647.12,3717.81
PL08,mimo,409.669977,V1,0.0700,3,496.38,2608.34,3709.94
PL08,mimo,409.669977,V1,0.0700,4,491.16,2665.74,3731.69
PL08,mimo,409.669977,V1,0.0700,5,492.25,2693.83,3721.93
PL08,mimo,409.669977,V1,0.0700,6,483.68,2618.84,3752.58
PL08,mimo,409.669977,V1,0.0700,7,461.81,2495.49,3777.81
PL08,mimo,409.669977,V1,0.0700,8,446.53,2349.07,3781.86
PL08,mimo,409.669977,V1,0.0700,9,443.06,2268.80,3862.24
PL08,mimo,409.669977,V1,0.0700,10,431.47,2134.40,3961.42
PL08,zimami,426.679955,V1,0.0700,0,361.31,2850.27,4065.22
PL08,zimami,426.679955,V1,0.0700,1,373.73,2771.07,4003.44
PL08,zimami,426.679955,V1,0.0700,2,383.86,2820.92,3606.97
PL08,zimami,426.679955,V1,0.0700,3,389.97,2693.35,3141.54
PL08,zimami,426.679955,V1,0.0700,4,393.88,2663.49,3102.38
PL08,zimami,426.679955,V1,0.0700,5,398.05,2693.79,2947.56
PL08,zimami,426.679955,V1,0.0700,6,405.32,2371.64,2863.86
PL08,zimami,426.679955,V1,0.0700,7,414.25,2227.46,2800.86
PL08,zimami,426.679955,V1,0.0700,8,421.14,2119.82,2634.66
PL08,zimami,426.679955,V1,0.0700,9,413.16,2020.88,2910.21
PL08,zimami,426.679955,V1,0.0700,10,418.83,2315.49,4101.93
PL08,mimoza,441.72,V1,0.0500,0,456.57,2290.71,4586.68
PL08,mimoza,441.72,V1,0.0500,1,457.50,2368.47,4242.65
PL08,mimoza,441.72,V1,0.0500,2,456.92,2466.97,4079.69
PL08,mimoza,441.72,V1,0.0500,3,454.78,2566.08,4054.51
PL08,mimoza,441.72,V1,0.0500,4,451.36,2659.98,4088.40
PL08,mimoza,441.72,V1,0.0500,5,447.28,2742.81,4234.79
PL08,mimoza,441.72,V1,0.0500,6,443.61,2595.94,4271.84
PL08,mimoza,441.72,V1,0.0500,7,445.08,2450.64,4189.43
PL08,mimoza,441.72,V1,0.0500,8,447.57,2336.39,4086.91
PL08,mimoza,441.72,V1,0.0500,9,445.98,2236.16,4061.48
PL08,mimoza,441.72,V1,0.0500,10,438.05,2095.73,4107.65
PL08,zima,460.949977,V1,0.0400,0,391.16,2824.11,3040.78
PL08,zima,460.949977,V1,0.0400,1,410.74,2762.88,3357.44
PL08,zima,460.949977,V1,0.0400,2,434.73,2776.75,4212.15
PL08,zima,460.949977,V1,0.0400,3,470.42,2705.97,4170.17
PL08,zima,460.949977,V1,0.0400,4,499.46,2657.41,4125.95
PL08,zima,460.949977,V1,0.0400,5,518.66,2643.38,4110.19
PL08,zima,460.949977,V1,0.0400,6,525.28,2660.21,4237.85
PL08,zima,460.949977,V1,0.0400,7,525.70,2429.79,4018.86
PL08,zima,460.949977,V1,0.0400,8,516.25,1575.50,2881.83
PL08,zima,460.949977,V1,0.0400,9,515.90,1623.62,3460.65
PL08,zima,460.949977,V1,0.0400,10,516.56,1920.24,4447.15
PL08,mimo,475.249977,V1,0.0800,0,379.58,2002.18,2526.98
PL08,mimo,475.249977,V1,0.0800,1,403.50,2639.64,3725.87
PL08,mimo,475.249977,V1,0.0800,2,447.92,2654.45,3925.79
PL08,mimo,475.249977,V1,0.0800,3,439.29,2615.74,3941.16
PL08,mimo,475.249977,V1,0.0800,4,421.97,2661.79,4051.66
PL08,mimo,475.249977,V1,0.0800,5,413.13,2742.37,4145.45
PL08,mimo,475.249977,V1,0.0800,6,411.39,2767.92,4190.96
PL08,mimo,475.249977,V1,0.0800,7,407.68,2743.53,4058.48
PL08,mimo,475.249977,V1,0.0800,8,395.41,2532.47,3848.20
PL08,mimo,475.249977,V1,0.0800,9,391.93,2346.47,3775.26
PL08,mimo,475.249977,V1,0.0800,10,385.54,2348.98,4317.60
PL08,zimami,493.16,V1,0.0500,0,383.33,2506.12,3525.33
PL08,zimami,493.16,V1,0.0500,1,390.55,2549.31,3371.03
PL08,zimami,493.16,V1,0.0500,2,395.56,2565.87,3453.44
PL08,zimami,493.16,V1,0.0500,3,401.40,2533.85,3565.76
PL08,zimami,493.16,V1,0.0500,4,407.84,2488.78,3444.17
PL08,zimami,493.16,V1,0.0500,5,417.77,2419.97,3227.19
PL08,zimami,493.16,V1,0.0500,6,432.51,2322.43,3080.49
PL08,zimami,493.16,V1,0.0500,7,444.97,2246.36,2950.23
PL08,zimami,493.16,V1,0.0500,8,440.79,2168.81,3087.17
PL08,zimami,493.16,V1,0.0500,9,426.81,2158.40,3531.71
PL08,zimami,493.16,V1,0.0500,10,413.11,2149.71,3384.64
PL09,mimo,23.049977,V1,0.1300,0,445.05,2545.97,3843.51
PL09,mimo,23.049977,V1,0.1300,1,373.76,2652.23,3254.49
PL09,mimo,23.049977,V1,0.1300,2,374.33,2626.85,3671.74
PL09,mimo,23.049977,V1,0.1300,3,373.01,2619.48,3721.07
PL09,mimo,23.049977,V1,0.1300,4,378.61,2609.10,3964.51
PL09,mimo,23.049977,V1,0.1300,5,382.20,2605.50,3939.55
PL09,mimo,23.049977,V1,0.1300,6,385.73,2657.49,3892.46
PL09,mimo,23.049977,V1,0.1300,7,382.47,2676.69,3724.78
PL09,mimo,23.049977,V1,0.1300,8,376.31,2661.46,3512.33
PL09,mimo,23.049977,V1,0.1300,9,369.22,2494.45,3024.73
PL09,mimo,23.049977,V1,0.1300,10,357.59,1225.14,2607.58
PL09,mimoza,63.58,V1,0.0900,0,345.90,1427.01,2718.90
PL09,mimoza,63.58,V1,0.0900,1,363.59,2623.68,3000.76
PL09,mimoza,63.58,V1,0.0900,2,362.82,2563.59,3133.47
PL09,mimoza,63.58,V1,0.0900,3,356.20,2577.90,3230.95
PL09,mimoza,63.58,V1,0.0900,4,351.86,2606.51,3210.12
PL09,mimoza,63.58,V1,0.0900,5,349.16,2634.55,3186.55
PL09,mimoza,63.58,V1,0.0900,6,344.95,2670.34,3136.45
PL09,mimoza,63.58,V1,0.0900,7,350.22,2646.83,3172.21
PL09,mimoza,63.58,V1,0.0900,8,354.06,2589.89,2972.00
PL09,mimoza,63.58,V1,0.0900,9,350.76,2264.57,2651.63
PL09,mimoza,63.58,V1,0.0900,10,315.73,1312.47,2631.55
PL09,zimami,71.889977,V1,0.0600,0,262.65,2862.38,3962.47
PL09,zimami,71.889977,V1,0.0600,1,284.03,2908.89,3610.83
PL09,zimami,71.889977,V1,0.0600,2,306.68,2715.39,3473.57
PL09,zimami,71.889977,V1,0.0600,3,325.89,2640.09,3509.23
PL09,zimami,71.889977,V1,0.0600,4,339.63,2649.00,3402.07
PL09,zimami,71.889977,V1,0.0600,5,353.20,2631.27,3234.42
PL09,zimami,71.889977,V1,0.0600,6,368.04,2549.65,3119.60
PL09,zimami,71.889977,V1,0.0600,7,383.46,2468.80,3004.61
PL09,zimami,71.889977,V1,0.0600,8,397.06,2411.32,3042.44
PL09,zimami,71.889977,V1,0.0600,9,404.65,2199.01,2649.89
PL09,zimami,71.889977,V1,0.0600,10,411.43,2285.28,3496.48
PL09,zima,92.919955,V1,0.0700,0,305.28,2751.42,3428.61
PL09,zima,92.919955,V1,0.0700,1,327.18,2710.12,3462.39
PL09,zima,92.919955,V1,0.0700,2,343.60,2680.51,3577.39
PL09,zima,92.919955,V1,0.0700,3,355.38,2704.66,3618.43
PL09,zima,92.919955,V1,0.0700,4,364.37,2726.15,3625.07
PL09,zima,92.919955,V1,0.0700,5,372.11,2729.48,3604.69
PL09,zima,92.919955,V1,0.0700,6,379.75,2698.40,3470.35
PL09,zima,92.919955,V1,0.0700,7,386.06,2615.89,3190.27
PL09,zima,92.919955,V1,0.0700,8,389.96,2502.95,2963.13
PL09,zima,92.919955,V1,0.0700,9,390.96,2393.70,2720.34
PL09,zima,92.919955,V1,0.0700,10,387.92,2245.51,2389.65
PL09,mimo,121.409977,V1,0.1300,0,362.01,2110.90,2615.28
PL09,mimo,121.409977,V1,0.1300,1,367.16,2706.86,3178.58
PL09,mimo,121.409977,V1,0.1300,2,368.42,2662.26,3519.63
PL09,mimo,121.409977,V1,0.1300,3,369.68,2666.29,3636.27
PL09,mimo,121.409977,V1,0.1300,4,373.33,2675.18,3660.09
PL09,mimo,121.409977,V1,0.1300,5,375.24,2666.58,3544.61
PL09,mimo,121.409977,V1,0.1300,6,376.35,2644.88,3580.39
PL09,mimo,121.409977,V1,0.1300,7,377.32,2636.95,3591.12
PL09,mimo,121.409977,V1,0.1300,8,378.13,2620.19,3266.31
PL09,mimo,121.409977,V1,0.1300,9,378.97,2320.52,2584.81
PL09,mimo,121.409977,V1,0.1300,10,367.28,927.49,2584.69
PL09,mimoza,158.159955,V1,0.0800,0,468.38,2547.32,4129.11
PL09,mimoza,158.159955,V1,0.0800,1,368.91,2575.71,3768.04
PL09,mimoza,158.159955,V1,0.0800,2,375.98,2662.30,3415.58
PL09,mimoza,158.159955,V1,0.0800,3,385.89,2642.70,3980.23
PL09,mimoza,158.159955,V1,0.0800,4,378.65,2630.16,3909.31
PL09,mimoza,158.159955,V1,0.0800,5,374.64,2655.95,4076.52
PL09,mimoza,158.159955,V1,0.0800,6,371.25,2657.52,4102.38
PL09,mimoza,158.159955,V1,0.0800,7,372.30,2673.04,4115.27
PL09,mimoza,158.159955,V1,0.0800,8,376.54,2669.57,4055.11
PL09,mimoza,158.159955,V1,0.0800,9,380.02,2589.39,3266.57
PL09,mimoza,158.159955,V1,0.0800,10,384.26,2157.70,2510.20
PL09,zimami,166.699955,V1,0.0700,0,298.79,2952.91,3715.72
PL09,zimami,166.699955,V1,0.0700,1,315.99,3029.08,3579.16
PL09,zimami,166.699955,V1,0.0700,2,333.98,2904.11,3533.57
PL09,zimami,166.699955,V1,0.0700,3,345.05,2712.20,3859.74
PL09,zimami,166.699955,V1,0.0700,4,347.51,2664.69,4177.03
PL09,zimami,166.699955,V1,0.0700,5,349.54,2605.57,4152.67
PL09,zimami,166.699955,V1,0.0700,6,349.76,2576.58,4161.05
PL09,zimami,166.699955,V1,0.0700,7,349.02,2462.30,4204.47
PL09,zimami,166.699955,V1,0.0700,8,351.81,2243.75,4287.61
PL09,zimami,166.699955,V1,0.0700,9,361.14,2104.62,4256.35
PL09,zimami,166.699955,V1,0.0700,10,365.98,2374.62,4339.85
PL09,zima,185.489977,V1,0.0600,0,318.74,2908.08,3543.85
PL09,zima,185.489977,V1,0.0600,1,327.24,2878.10,3441.53
PL09,zima,185.489977,V1,0.0600,2,333.31,2853.88,3383.68
PL09,zima,185.489977,V1,0.0600,3,339.02,2814.47,3320.42
PL09,zima,185.489977,V1,0.0600,4,345.42,2752.33,3171.07
PL09,zima,185.489977,V1,0.0600,5,352.30,2615.82,3077.94
PL09,zima,185.489977,V1,0.0600,6,357.94,2487.23,2836.85
PL09,zima,185.489977,V1,0.0600,7,360.72,2295.86,2756.17
PL09,zima,185.489977,V1,0.0600,8,361.61,2116.54,2759.54
PL09,zima,185.489977,V1,0.0600,9,358.44,1738.39,2636.29
PL09,zima,185.489977,V1,0.0600,10,371.03,2162.05,3507.76
PL09,mimo,206.189977,V1,0.0900,0,504.76,2458.88,3980.17
PL09,mimo,206.189977,V1,0.0900,1,403.83,2845.19,3682.36
PL09,mimo,206.189977,V1,0.0900,2,397.01,2938.99,3987.88
PL09,mimo,206.189977,V1,0.0900,3,399.23,2817.12,4073.36
PL09,mimo,206.189977,V1,0.0900,4,399.40,2716.59,4012.88
PL09,mimo,206.189977,V1,0.0900,5,391.86,2693.14,3834.48
PL09,mimo,206.189977,V1,0.0900,6,381.41,2730.38,3749.64
PL09,mimo,206.189977,V1,0.0900,7,378.14,2753.07,3605.29
PL09,mimo,206.189977,V1,0.0900,8,380.68,2734.69,3528.47
PL09,mimo,206.189977,V1,0.0900,9,382.41,1467.46,2683.72
PL09,mimo,206.189977,V1,0.0900,10,461.47,2535.93,4209.26
PL09,mimoza,232.44,V1,0.0800,0,440.44,2236.71,3883.59
PL09,mimoza,232.44,V1,0.0800,1,383.77,2213.78,3705.69
PL09,mimoza,232.44,V1,0.0800,2,389.33,2529.67,3455.86
PL09,mimoza,232.44,V1,0.0800,3,390.56,2735.31,3505.63
PL09,mimoza,232.44,V1,0.0800,4,394.49,2839.38,4326.64
PL09,mimoza,232.44,V1,0.0800,5,397.77,2877.20,4183.94
PL09,mimoza,232.44,V1,0.0800,6,396.89,2843.17,4143.40
PL09,mimoza,232.44,V1,0.0800,7,397.06,2775.89,4241.88
PL09,mimoza,232.44,V1,0.0800,8,392.12,2625.93,2773.57
PL09,mimoza,232.44,V1,0.0800,9,388.06,2100.13,2637.13
PL09,mimoza,232.44,V1,0.0800,10,373.63,1427.18,2644.30
PL09,zimami,238.209977,V1,0.0500,0,298.78,3159.58,3367.69
PL09,zimami,238.209977,V1,0.0500,1,330.70,3031.82,3404.73
PL09,zimami,238.209977,V1,0.0500,2,332.71,2951.19,3412.65
PL09,zimami,238.209977,V1,0.0500,3,326.97,2834.99,3395.71
PL09,zimami,238.209977,V1,0.0500,4,319.37,2703.86,3285.44
PL09,zimami,238.209977,V1,0.0500,5,318.41,2538.87,3088.81
PL09,zimami,238.209977,V1,0.0500,6,339.04,2243.71,2938.17
PL09,zimami,238.209977,V1,0.0500,7,358.20,2179.71,3120.88
PL09,zimami,238.209977,V1,0.0500,8,368.94,2247.66,3917.49
PL09,zimami,238.209977,V1,0.0500,9,413.66,2364.97,4388.44
PL09,zimami,238.209977,V1,0.0500,10,490.55,2459.60,4197.55
PL09,zima,251.329977,V1,0.0400,0,356.36,2714.38,3551.13
PL09,zima,251.329977,V1,0.0400,1,378.91,2585.57,3559.00
PL09,zima,251.329977,V1,0.0400,2,393.35,2577.22,3470.52
PL09,zima,251.329977,V1,0.0400,3,405.00,2577.78,3411.87
PL09,zima,251.329977,V1,0.0400,4,413.25,2589.18,3389.54
PL09,zima,251.329977,V1,0.0400,5,420.55,2601.19,3391.69
PL09,zima,251.329977,V1,0.0400,6,427.88,2597.19,3351.05
PL09,zima,251.329977,V1,0.0400,7,435.53,2559.94,3215.65
PL09,zima,251.329977,V1,0.0400,8,441.63,2512.47,3120.38
PL09,zima,251.329977,V1,0.0400,9,444.04,2463.58,3040.24
PL09,zima,251.329977,V1,0.0400,10,433.66,2421.62,2970.91
PL09,mimo,269.939955,V1,0.0600,0,370.88,2233.18,3246.21
PL09,mimo,269.939955,V1,0.0600,1,376.60,2543.06,3000.09
PL09,mimo,269.939955,V1,0.0600,2,380.50,2731.04,3928.98
PL09,mimo,269.939955,V1,0.0600,3,381.84,2948.93,4057.98
PL09,mimo,269.939955,V1,0.0600,4,391.17,3234.67,4094.82
PL09,mimo,269.939955,V1,0.0600,5,393.35,3236.00,4070.20
PL09,mimo,269.939955,V1,0.0600,6,394.24,3007.28,4018.44
PL09,mimo,269.939955,V1,0.0600,7,399.69,2802.45,3995.49
PL09,mimo,269.939955,V1,0.0600,8,408.12,2676.66,4033.99
PL09,mimo,269.939955,V1,0.0600,9,413.53,2608.04,4133.40
PL09,mimo,269.939955,V1,0.0600,10,415.86,2444.75,4162.91
PL09,mimoza,296.629977,V1,0.0500,0,429.29,2535.88,3828.64
PL09,mimoza,296.629977,V1,0.0500,1,420.69,2612.21,3811.19
PL09,mimoza,296.629977,V1,0.0500,2,398.17,2632.11,3793.61
PL09,mimoza,296.629977,V1,0.0500,3,396.24,2651.22,3839.64
PL09,mimoza,296.629977,V1,0.0500,4,395.99,2643.93,3886.02
PL09,mimoza,296.629977,V1,0.0500,5,394.08,2595.44,3922.60
PL09,mimoza,296.629977,V1,0.0500,6,390.18,2513.03,3927.38
PL09,mimoza,296.629977,V1,0.0500,7,387.73,2438.03,3850.97
PL09,mimoza,296.629977,V1,0.0500,8,393.19,2420.58,3953.20
PL09,mimoza,296.629977,V1,0.0500,9,389.03,2202.40,3946.80
PL09,mimoza,296.629977,V1,0.0500,10,375.32,1690.27,3229.82
PL09,zimami,302.12,V1,0.0500,0,283.81,2761.64,3588.67
PL09,zimami,302.12,V1,0.0500,1,290.96,2740.14,3505.46
PL09,zimami,302.12,V1,0.0500,2,305.27,2716.37,3513.41
PL09,zimami,302.12,V1,0.0500,3,326.38,2673.62,3557.70
PL09,zimami,302.12,V1,0.0500,4,349.63,2633.30,3454.35
PL09,zimami,302.12,V1,0.0500,5,370.18,2635.09,4096.54
PL09,zimami,302.12,V1,0.0500,6,385.17,2590.41,3469.29
PL09,zimami,302.12,V1,0.0500,7,395.00,2501.89,2713.65
PL09,zimami,302.12,V1,0.0500,8,400.78,2310.20,2461.59
PL09,zimami,302.12,V1,0.0500,9,404.24,1840.58,2378.99
PL09,zimami,302.12,V1,0.0500,10,399.83,1633.91,2314.58
PL09,zima,316.059955,V1,0.0600,0,321.69,2642.68,3657.64
PL09,zima,316.059955,V1,0.0600,1,334.35,2676.56,3674.22
PL09,zima,316.059955,V1,0.0600,2,352.96,2685.90,3745.91
PL09,zima,316.059955,V1,0.0600,3,368.71,2707.38,3598.52
PL09,zima,316.059955,V1,0.0600,4,380.51,2667.83,3325.70
PL09,zima,316.059955,V1,0.0600,5,388.50,2667.59,2915.96
PL09,zima,316.059955,V1,0.0600,6,394.07,2623.05,2755.30
PL09,zima,316.059955,V1,0.0600,7,399.53,2569.94,2586.95
PL09,zima,316.059955,V1,0.0600,8,404.41,2373.40,2513.38
PL09,zima,316.059955,V1,0.0600,9,408.36,2137.07,2356.29
PL09,zima,316.059955,V1,0.0600,10,408.86,1706.50,2418.39
PL09,mimo,330.74,V1,0.0500,0,394.18,2245.45,3480.72
PL09,mimo,330.74,V1,0.0500,1,397.87,2586.25,3182.67
PL09,mimo,330.74,V1,0.0500,2,400.91,2750.34,3678.08
PL09,mimo,330.74,V1,0.0500,3,402.98,2865.81,4115.41
